"","MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
"259",368126820,2023-09-12 02:24:43,38.36169,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"260",338426241,2023-09-12 02:25:08,38.28689,-75.75884,0.1,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"261",368260710,2023-09-12 02:24:54,38.63639,-75.61482,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"262",368260710,2023-09-12 02:23:45,38.6364,-75.61482,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"263",368126820,2023-09-12 02:27:03,38.3617,-75.61352,0,331,1,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"264",368260710,2023-09-12 02:27:26,38.63638,-75.61481,0,312.6,30,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"265",368126820,2023-09-12 02:25:53,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"266",368260710,2023-09-12 02:28:34,38.63638,-75.61483,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"267",368260710,2023-09-12 02:30:55,38.63638,-75.61484,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"268",368126820,2023-09-12 02:29:22,38.3617,-75.61352,0,331,0,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"269",368260710,2023-09-12 02:29:44,38.63639,-75.61481,0,312.6,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"270",368260710,2023-09-12 00:37:25,38.63638,-75.61483,0,313,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
